,교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,lat,lon
4070,광주광역시교육청,서부교육지원청,숲사랑유치원,사립(사인),김애경,김애경,20111117,20120301,광주광역시 광산구 신가매결길 50,062-959-5315,http://cafe.daum.net/awoodlove,3,2,2,1,0,60,44,50,22,0,35.1871761462137,126.841287714704
4071,광주광역시교육청,서부교육지원청,우암유치원,사립(법인),황승룡,최경남,20060302,20060302,광주광역시 광산구 첨단중앙로 23,062-973-1588,http://kindergarten.nambu.ac.kr,1,0,0,3,0,20,0,0,90,0,0,0
4072,광주광역시교육청,서부교육지원청,월계초등학교병설유치원,공립(병설),한성범,한성범,19970303,19970303,광주광역시 광산구 첨단내촌로 83,062-970-4872,http://www.wolgye.es.kr/,0,1,1,0,0,0,21,21,0,0,35.2136003556556,126.834870599518
4073,광주광역시교육청,서부교육지원청,산월초등학교병설유치원,공립(병설),유정종,유정종,19990301,19990301,광주광역시 광산구 산월로9번길 36,062-970-4770, ,1,1,1,0,0,14,8,7,0,0,35.2109717003255,126.83905303285
4074,광주광역시교육청,서부교육지원청,리플유치원,사립(사인),함소이,함소이,20030307,20030307,광주광역시 서구 풍암운리로 38,062-655-1700, ,3,4,2,0,0,56,76,55,0,0,35.1232501267308,126.86821234694
4075,광주광역시교육청,서부교육지원청,아마란스유치원,사립(사인),이미숙,장태희,20080508,20080508,광주광역시 서구 화개1로 71,062-682-0999, ,2,2,2,0,0,29,33,34,0,0,35.1304206750823,126.854217960599
4076,광주광역시교육청,서부교육지원청,은송몬테소리유치원,사립(사인),염창주,장세림,20000203,20000203,광주광역시 광산구 목련로253번길 32,062-956-7802, ,3,2,2,0,0,48,43,37,0,0,35.1744602330919,126.823722053922
4077,광주광역시교육청,서부교육지원청,진만초등학교병설유치원,공립(병설),임판식,임판식,20030311,20030311,광주광역시 광산구 목련로394번길 40-10,062-958-5695,http://www.jinman.es.kr/,0,1,1,0,0,0,18,14,0,0,35.1835127967075,126.834044278256
4078,광주광역시교육청,서부교육지원청,송학초등학교병설유치원,공립(병설),오경심,오경심,19810301,19810301,광주광역시 서구 눌재로 408,062-602-4033, ,0,0,0,1,0,0,0,0,8,0,35.1130458468448,126.830354893359
4079,광주광역시교육청,서부교육지원청,해달유치원,사립(사인),송선자,송선자,20040315,20040315,광주광역시 서구 상무자유로 25,062-384-5885, ,4,3,3,3,0,63,65,92,61,0,35.1526762877611,126.836899217013
4080,광주광역시교육청,서부교육지원청,송원유치원,사립(법인),노민자 ,노민자,19811119,19811119,광주광역시 남구 송암로 73,062-360-5891, ,1,1,1,0,0,22,24,19,0,0,35.1081845052901,126.873266442573
4081,광주광역시교육청,서부교육지원청,송정초등학교병설유치원,공립(병설),김미자,김미자,19860302,19860302,광주광역시 광산구 송도로208번길 25,062-949-3790,http://www.k-songjeong.es.kr/,0,0,0,1,0,0,0,0,13,0,35.1315977759523,126.796222900481
4082,광주광역시교육청,서부교육지원청,위즈캐슬유치원,사립(사인),박유미,박유미,20100304,20100304,광주광역시 남구 효우로116번길 58,062-675-6796, ,0,3,3,4,0,0,75,78,88,0,35.1037073433469,126.899876232856
4083,광주광역시교육청,서부교육지원청,큰별초등학교병설유치원,공립(병설),남정희,남정희,20090301,20090301,광주광역시 광산구 수등로 115,062-960-2491,http://www.keunbyeol.es.kr,0,1,1,0,0,0,22,24,0,0,35.1836029181982,126.822096872219
4084,광주광역시교육청,서부교육지원청,도날드유치원,사립(사인),정민규,임은숙,20120224,20120224,광주광역시 서구 유덕로6번길 6,062-371-3567, ,2,2,2,0,0,32,44,33,0,0,35.1650952899305,126.853767984713
4085,광주광역시교육청,서부교육지원청,도산초등학교병설유치원,공립(병설),민미숙,민미숙,20080302,20080310,광주광역시 광산구 송정외로 6,062-940-7115,http://www.k-dosan.es.kr,0,0,0,1,0,0,0,0,11,0,35.1261929101705,126.791752557294
4086,광주광역시교육청,서부교육지원청,봉산유치원,공립(단설),서미숙,서미숙,20050301,20050301,광주광역시 광산구 산월로 57,062-973-9571,http://bongsan.gen.kg.kr,1,1,3,0,1,16,21,72,0,5,35.2095751396035,126.843726156976
4087,광주광역시교육청,서부교육지원청,큰솔유치원,사립(사인),최전규,박미옥,19971230,19971230,광주광역시 광산구 목련로273번안길 109-5,062-952-6790,http://www.keunsol.kg.kr,0,0,2,5,0,0,0,52,127,0,35.1759588452751,126.81975306845
4088,광주광역시교육청,서부교육지원청,유촌초등학교병설유치원,공립(병설),신수강,신수강,20000210,20000310,광주광역시 서구 내방로 153,062-370-8770,http://www.k-yuchon.es.kr,0,0,0,1,0,0,0,0,13,0,35.1591400407688,126.857956286609
4089,광주광역시교육청,서부교육지원청,든해솔유치원,사립(사인),김세율,김세율,20150301,20150301,광주광역시 광산구 목련로2번길 29-31,062-951-8700, ,2,1,1,1,0,27,13,24,10,0,35.1724236711606,126.799037995732
4090,광주광역시교육청,서부교육지원청,윌링스유치원,사립(사인),최정자,이성효,20070122,20070122,광주광역시 남구 회재로 1140-3,062-655-2700, ,2,4,4,0,0,34,84,80,0,0,35.130125032862,126.887268898468
4091,광주광역시교육청,서부교육지원청,선창초등학교병설유치원,공립(병설),전만중,전만중,20050311,20050311,광주광역시 광산구 신창로35번길 67,062-958-3278,http://www.k-sunchang.es.kr,0,1,1,0,0,0,21,24,0,0,35.1883360226265,126.834562477483
4092,광주광역시교육청,서부교육지원청,유앤미유치원,사립(사인),신명신,신멍신,20020301,20020301,광주광역시 광산구 목련로397번길 10,062-961-5900,https://cafe.naver.com/youandmekids,2,3,3,0,0,38,68,64,0,0,35.184328674957,126.832062120794
4093,광주광역시교육청,서부교육지원청,효천초등학교병설유치원,공립(병설),한현숙,한현숙,20140301,20140501,광주광역시 남구 효우2로 70,062-612-8586,http://www.hyocheon.es.kr/main/main.php,0,2,1,0,0,0,44,25,0,0,35.1003366949469,126.884110088538
4094,광주광역시교육청,서부교육지원청,미산초등학교병설유치원,공립(병설),김현덕,김현덕,19990301,19990301,광주광역시 광산구 첨단중앙로181번길 70,062-970-9677,https://misan.es.kr/,1,1,1,0,0,13,16,24,0,0,35.2198825839548,126.833816395072
4095,광주광역시교육청,서부교육지원청,아이사랑유치원,사립(사인),김정희,김정희,20100226,20100226,광주광역시 서구 쌍촌로36번길 25,062-376-3760, ,3,3,3,0,0,37,49,50,0,0,35.1474341485069,126.867317615587
4096,광주광역시교육청,서부교육지원청,슈에뜨유치원,사립(사인),김지은,김민숙,20121002,20130301,광주광역시 남구 봉주7길 30,062-451-1544, ,2,2,2,0,0,40,50,56,0,0,35.1382864969759,126.889601001309
4097,광주광역시교육청,서부교육지원청,예향유치원,공립(단설),김향화,김향화,20100301,20100301,광주광역시 광산구 장덕로 28,062-959-8781,http://yehyang.gen.kg.kr,1,2,2,0,1,17,41,49,0,5,35.1955331282364,126.812350389339
4098,광주광역시교육청,서부교육지원청,운남초등학교병설유치원,공립(병설),서정하,서정하,19970301,19970301,광주광역시 광산구 하남대로 248-22,062-958-5773, ,0,1,1,0,0,0,11,24,0,0,35.1776044736701,126.819284843722
4099,광주광역시교육청,서부교육지원청,수문초등학교병설유치원,공립(병설),이용규,이용규,20060301,20060301,광주광역시 광산구 신창로105번길 9,062-958-4288,http://www.sm79.es.kr/,0,1,1,0,0,0,21,24,0,0,35.1944603294743,126.837267149416
4100,광주광역시교육청,서부교육지원청,선운초등학교병설유치원,공립(병설),강성순,강성순,20120301,20120301,광주광역시 광산구 선운중앙로 11,062-949-4510,http://www.seonun.es.kr/,0,1,2,0,0,0,22,46,0,0,35.1494263685655,126.774953541563
4101,광주광역시교육청,서부교육지원청,무학초등학교병설유치원,공립(병설),우경근,우경근,19810301,19810301,광주광역시 남구 월지길 7,062-608-8392,http://www.moohak.es.,0,0,0,1,0,0,0,0,8,0,35.0667067777722,126.804502996636
4102,광주광역시교육청,서부교육지원청,영천초등학교병설유치원,공립(병설),전은숙,전은숙,20050301,20050301,광주광역시 광산구 목련로 123,062-958-5306, ,0,0,1,0,0,0,0,14,0,0,35.1728402176326,126.812084418815
4103,광주광역시교육청,서부교육지원청,금강해피랜드유치원,사립(사인),박정애,박정애,20050328,20050328,광주광역시 광산구 목련로 184,062-955-3433,http://www.kumkang.kg.kr,2,2,3,0,0,35,44,56,0,0,35.1709781657755,126.81832780584
4104,광주광역시교육청,서부교육지원청,풍암초등학교병설유치원,공립(병설),김영옥,김영옥,19990301,19990301,광주광역시 서구 풍암중앙로 8,062-670-7372, ,0,0,1,0,0,0,0,12,0,0,35.1237827864561,126.875676171561
4105,광주광역시교육청,서부교육지원청,아이위드유치원,사립(사인),마정이,마정이,20010517,20160302,광주광역시 서구 금호심곡길 5,062-381-2170, ,2,2,2,1,0,29,40,26,13,0,35.1349788346952,126.855319799898
4106,광주광역시교육청,서부교육지원청,운천초등학교병설유치원,공립(병설),김길심,김길심,19990302,19990302,광주광역시 서구 치평로 59,062-600-2706, ,0,0,1,0,0,0,0,12,0,0,35.1527032974148,126.846748878355
4107,광주광역시교육청,서부교육지원청,진남유치원,공립(단설),유연자,유연자,20090213,20090304,광주광역시 남구 노대실로 67,062-650-6000,http://jinnam.gen.kg.kr/,1,2,2,0,1,18,40,49,0,4,35.1034074642099,126.906194902182
4108,광주광역시교육청,서부교육지원청,광주중앙유치원,사립(사인),채규현,문경희,19200401,19200401,광주광역시 서구 화정로189번길 25,062-383-7728,http://ju-7728.wo.to,3,3,3,0,0,59,74,76,0,0,35.1476993315289,126.876973267995
4109,광주광역시교육청,서부교육지원청,성모남해유치원,사립(법인),현효순,현효순,20000301,20000301,광주광역시 광산구 첨단봉산길 16-10,062-973-4451,http://cafe.daum.net/smihappy,1,1,1,0,0,16,20,21,0,0,35.2061983810276,126.845673682547
4110,광주광역시교육청,서부교육지원청,목련초등학교병설유치원,공립(병설),이회순,이회순,20030301,20030301,광주광역시 광산구 목련로153번길 20,062-958-5808,http://www.mogryeon.es.kr,0,0,0,1,0,0,0,0,14,0,35.1729033178284,126.81560704509
4111,광주광역시교육청,서부교육지원청,창의유치원,사립(사인),김상호,김석언,19980227,19980302,광주광역시 서구 치평로 107,062-372-7942, ,1,1,1,1,0,21,24,21,20,0,35.1567895920827,126.844682142303
4112,광주광역시교육청,서부교육지원청,마재초등학교병설유치원,공립(병설),임관석,임관석,20010301,20010315,광주광역시 서구 마재로 27,062-670-5210, ,0,0,1,0,0,0,0,16,0,0,35.1309353964345,126.862985170647
4113,광주광역시교육청,서부교육지원청,은송유치원,사립(사인),김영순,김영순,19930518,19910901,광주광역시 광산구 월곡산정로 80,062-953-7878, ,2,2,2,0,0,43,51,48,0,0,35.1657751477487,126.811178537648
4114,광주광역시교육청,서부교육지원청,송정서초등학교병설유치원,공립(병설),박창우,박창우,19840308,19840308,광주광역시 광산구 상무대로 114,062-949-2390, ,0,0,1,1,0,0,0,6,5,0,35.1304629973544,126.788096984597
4115,광주광역시교육청,서부교육지원청,워싱턴유치원,사립(사인),최지연,최지연,20120220,20120301,광주광역시 서구 칠성로 21-1,062-383-1533, ,2,2,2,2,0,40,50,44,46,0,35.1666789507319,126.860003489568
4116,광주광역시교육청,서부교육지원청,아이숲유치원,사립(사인),방진아,김 명,20130916,20140301,광주광역시 서구 백석길 38,062-384-8600, ,1,1,2,1,0,18,21,45,18,0,35.1422836634014,126.853156649333
4117,광주광역시교육청,서부교육지원청,혜화유치원,사립(사인),강영숙,강영숙,19830813,19830813,광주광역시 남구 금당로 116,062-651-4115,http://hhw1983@naver.com,1,1,1,0,0,28,28,33,0,0,35.1272650370029,126.895135991275
4118,광주광역시교육청,서부교육지원청,하버드유치원,사립(사인),김승미,김승미,20090302,20090302,광주광역시 남구 천변좌로520번길 8,062-651-0203, ,3,2,2,0,0,52,37,36,0,0,35.1347371688195,126.921198870054
4119,광주광역시교육청,서부교육지원청,엘씨아이수완유치원,사립(사인),양성준,김은경,20130301,20130304,광주광역시 광산구 상완길 233-17,062-714-1230, ,3,2,2,0,0,41,41,48,0,0,35.2071791070481,126.829519304107
4120,광주광역시교육청,서부교육지원청,어등초등학교병설유치원,공립(병설),김순옥,김순옥,20190901,20190901,광주광역시 광산구 월곡산정로 50,062-958-0901,http://odung.gen.es.kr/,1,0,0,1,0,6,0,0,20,0,35.1655005737145,126.807783827659
4121,대구광역시교육청,남부교육지원청,사랑마을유치원,사립(사인),오희숙,박옥주,20101102,20110301,대구광역시 달서구 상화북로 7,053-635-7997, ,0,2,2,0,0,0,56,56,0,0,35.8099728720818,128.527570603977
4122,대구광역시교육청,남부교육지원청,자연과학유치원,사립(사인),김재식,이명숙,20030225,20030225,대구광역시 달서구 성지로16길 41,053-592-3636, ,0,4,3,3,0,0,100,87,70,0,35.856892043079,128.522376736345
4123,대구광역시교육청,남부교육지원청,한샘유치원,사립(사인),박향숙,박향숙,19980119,19980302,대구광역시 달서구 선원남로 77,053-587-0700, ,1,1,1,0,0,6,17,17,0,0,35.8575535921713,128.509450629442
4124,대구광역시교육청,남부교육지원청,키즈킹유치원,사립(사인),지차남,지차남,20131116,20140301,대구광역시 달서구 조암남로27길 13,053-637-7932,http://www.키즈킹.com/,0,0,2,6,0,0,0,49,143,0,35.8174098320072,128.519933375361
4125,대구광역시교육청,남부교육지원청,룸비니유치원,사립(사인),장용준,이정은,19820301,19820301,대구광역시 남구 대명남로 140,053-621-1003, ,2,3,2,0,0,40,65,49,0,0,35.8349699002132,128.573701606082
4126,대구광역시교육청,남부교육지원청,대구한실초등학교병설유치원,공립(병설),정병원,정병원,20191221,20200302,대구광역시 달서구 한실로6길 108,053-234-5870,http://www.hansil.es.kr,2,2,2,0,1,36,45,55,0,4,35.7983193143011,128.528563882805
4127,대구광역시교육청,남부교육지원청,가야유치원,사립(사인),주설자,주설자,19850708,19850905,대구광역시 달서구 성서동로 350,053-584-2368, ,1,3,3,0,0,25,81,78,0,0,35.8511371104861,128.516439677203
4128,대구광역시교육청,남부교육지원청,참좋은유치원,사립(사인),조희우,이소영,20070214,20070214,대구광역시 남구 삼정2길 36,053-476-6767, ,1,1,1,2,0,17,24,26,45,0,35.8385803360746,128.594841447734
4129,대구광역시교육청,남부교육지원청,큰숲유치원,사립(사인),오성희,반효진,19951201,19951201,대구광역시 달서구 월곡로 106,053-641-9900, ,1,2,1,0,0,11,26,23,0,0,35.8070850710558,128.550019984578
4130,대구광역시교육청,남부교육지원청,대곡가야유치원,사립(사인),최미희,최미희,19911218,19920301,대구광역시 달서구 비슬로538길 7,053-635-2225, ,0,0,3,6,0,0,0,83,147,0,35.8077033996501,128.509602904716
4131,대구광역시교육청,남부교육지원청,대구성서초등학교병설유치원,공립(병설),정종만,정종만,19860218,19860218,대구광역시 달서구 달구벌대로 1339,053-234-1141,http://www.sungseo.es.kr,0,1,1,0,0,0,16,10,0,0,35.8519616337916,128.51444933448
